type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed,distance
correct_15,unit_26,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,144.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,478.64,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,33.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,249.3,6.0,half-true_doc3,So Oscar Health the company tapped by Trump to profit from covid tests is a Kushner company Imagine that profits over national safety,Facebook Post,2020-15-03,Facebook Posts,3.0,half-true,3.0,https://www.lyfemarketing.com/blog/facebook-post-ideas/,1.0,36.3,0.0
correct_15,unit_26,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,144.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,478.64,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,33.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,249.3,7.0,mostly-true_doc9,Says a California surfer wasalone in the oceanâ when he was arrested for violating the stateâs stayathome order,Viral Image,8/4/2020,Viral Image,4.0,mostly-true,4.0,https://www.jpost.com/american-politics/viral-image-shared-by-celebrities-comparing-trump-to-hitler-was-faked-630200,1.0,81.46,0.0
correct_15,unit_55,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Disagree,16.03,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.73,1.0,mostly-true_doc4,Bill Gates told us about the coronavirus in 2015,Facebook Post,2020-15-03,Facebook Posts,4.0,mostly-true,3.0,https://www.marketwatch.com/story/facebook-shouldnt-be-the-arbiter-of-truth-zuckerberg-tells-fox-news-2020-05-27,1.0,27.05,1.0
correct_15,unit_55,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Disagree,16.03,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.73,6.0,half-true_doc4,Weâve got to give the American public a rough estimate of how long we think this is going to take based mostly on the South Korean model which seems to be the trajectory that we are on thankfully and not the Italian model,Brian Fitzpatrick,2020-23-03,Comments On The Radio,3.0,half-true,2.0,https://www.dailymail.co.uk/news/article-8559805/Trump-says-House-Democrats-turned-Venezuela-steroids.html,2.0,28.89,1.0
correct_15,unit_47,1,26-35,Postgrad. or professional degree (etc.),"20,000 to less than 30,000",Very conservative,Republican,Agree,Agree,33.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,63.3,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,123.18,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,85.75,5.0,mostly-true_doc6,The United States isactually screening fewer people for the coronavirus than other countries because we donât have appropriate testing,Lou Dobbs,2/3/2020,TV Interview,4.0,mostly-true,2.0,https://www.mediamatters.org/lou-dobbs/lou-dobbs-says-democrats-are-trying-destroy-trump-because-their-hatred-american-values,1.0,488.17,2.0
correct_15,unit_88,1,26-35,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,171.49,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,400.58,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,380.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,35.5,3.0,half-true_doc1,Ron Johnson said Americans should go back to work becausedeath is an unavoidable part of lifeï½,Facebook Post,2020-31-03,Facebook Posts,3.0,half-true,1.0,https://www.thefreedictionary.com/false,1.0,30.55,2.0
correct_15,unit_88,1,26-35,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,171.49,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,400.58,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,380.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,35.5,7.0,mostly-true_doc3,2019 coronavirus can live forup to 3 hours in the air up to 4 hours on copper up to 24 hours on cardboard up to 3 days on plastic and stainless steel,Facebook Post,2020-18-03,Facebook Posts,4.0,mostly-true,4.0,https://www.facebook.com/facebook/posts/,1.0,54.54,0.0
correct_15,unit_94,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Moderate,Republican,Agree,Agree,42.48,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,30.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,25.22,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,55.73,2.0,true_doc5,Says Spectrum will provide free internet to students during coronavirus school closures,Viral Image,2020-13-03,Facebook Post,5.0,TRUE,3.0,https://bgr.com/2020/03/17/coronavirus-impact-spectrum-free-internet-students/,1.0,229.49,2.0
correct_15,unit_94,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Moderate,Republican,Agree,Agree,42.48,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,30.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,25.22,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,55.73,3.0,half-true_doc10,Nonessential people get to file for unemployment and make two to three times more than normalâ but essential workers still on the job get no pay raise,Facebook Post,1/4/2020,Facebook posts,3.0,half-true,4.0,https://www.vox.com/covid-19-coronavirus-explainers/2020/4/23/21228971/essential-workers-stories-coronavirus-hazard-pay-stimulus-covid-19,1.0,126.97,1.0
correct_15,unit_61,1,50-80,Postgrad. or professional degree (etc.),"20,000 to less than 30,000",Moderate,Independent,Disagree,Agree,28.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,10.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,22.58,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.64,0.0,mostly-true_doc7,Three Chinese nationals were apprehended trying to cross our Southern border illegally Each had flulike symptoms Border Patrol quickly quarantined them and assessed any threat of coronavirus,Charlie Kirk,2020-24-02,Tweet,4.0,mostly-true,3.0,https://www.cbc.ca/news/health/testing-covid-19-faq-1.5593840,1.0,295.7,1.0
correct_15,unit_77,2,19-25,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,110.62,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,98.29,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,126.67,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,193.51,4.0,mostly-true_doc5,Says 80 of novel coronavirus cases aremildâ,Chart,9/3/2020,Viral Image,4.0,mostly-true,3.0,https://www.merriam-webster.com/dictionary/truth,2.0,296.88,1.0
correct_15,unit_68,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Democrat,Agree,Agree,18.85,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,8.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.43,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.14,2.0,mostly-true_doc7,Three Chinese nationals were apprehended trying to cross our Southern border illegally Each had flulike symptoms Border Patrol quickly quarantined them and assessed any threat of coronavirus,Charlie Kirk,2020-24-02,Tweet,4.0,mostly-true,4.0,http://belizenews.com/200410.html,1.0,16.66,0.0
